,ID,Fecha,Cuenta,NoCuenta,Debe,Haber,Entidad,Compras,Ventas,NoGrupo,type
13098,13098.0,30/06/2020,Clientes (euros),430,672.86,0.0,Gabrielle Davis,0.0,0.0,400,Actual
13099,13099.0,30/06/2020,Prestaciones de servicios en España,705,0.0,126.0,Connie Lawrence,0.0,126.0,700,Actual
13100,13100.0,30/06/2020,Prestaciones de servicios en España,705,0.0,54.9,Connie Lawrence,0.0,54.9,700,Actual
13101,13101.0,30/06/2020,Clientes (euros),430,218.89,0.0,Connie Lawrence,0.0,0.0,400,Actual
13102,13102.0,30/06/2020,Prestaciones de servicios en España,705,0.0,225.0,Dana Bennett,0.0,225.0,700,Actual
13103,13103.0,30/06/2020,Hacienda Pública. IVA repercutido,477,0.0,47.25,Dana Bennett,0.0,0.0,400,Actual
13104,13104.0,30/06/2020,Clientes (euros),430,272.25,0.0,Dana Bennett,0.0,0.0,400,Actual
13105,13105.0,30/06/2020,Servicios de profesionales independientes,623,144.0,0.0,Tricia Valencia,144.0,0.0,600,Actual
13106,13106.0,30/06/2020,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,21.6,Tricia Valencia,0.0,0.0,400,Actual
13107,13107.0,30/06/2020,Hacienda Pública. IVA repercutido,477,0.0,11.28,Kevin Davis,0.0,0.0,400,Actual
13108,13108.0,30/06/2020,Prestaciones de servicios en España,705,0.0,153.78,Gabrielle Davis,0.0,153.78,700,Actual
13109,13109.0,30/06/2020,Prestaciones de servicios en España,705,0.0,0.0,Kevin Davis,0.0,0.0,700,Actual
13110,13110.0,30/06/2020,Prestaciones de servicios en España,705,0.0,37.19,Debra Perry,0.0,37.19,700,Actual
13111,13111.0,30/06/2020,Clientes (euros),430,75.0,0.0,Keith Graham,0.0,0.0,400,Actual
13112,13112.0,30/06/2020,BBVA,572,0.0,553.88,Tommy Walter,0.0,0.0,500,Actual
13113,13113.0,30/06/2020,"Organismos de la Seguridad Social, acreedores",476,553.88,0.0,Tommy Walter,0.0,0.0,400,Actual
13114,13114.0,30/06/2020,Prestaciones de servicios en España,705,0.0,20.0,Ethan Adams,0.0,20.0,700,Actual
13115,13115.0,30/06/2020,Hacienda Pública. IVA repercutido,477,0.0,4.2,Ethan Adams,0.0,0.0,400,Actual
13116,13116.0,30/06/2020,Hacienda Pública. IVA soportado,472,30.24,0.0,Tricia Valencia,0.0,0.0,400,Actual
13117,13117.0,30/06/2020,Prestaciones de servicios en España,705,0.0,0.0,Debra Perry,0.0,0.0,700,Actual
13118,13118.0,30/06/2020,Hacienda Pública. IVA repercutido,477,0.0,7.81,Debra Perry,0.0,0.0,400,Actual
13119,13119.0,30/06/2020,Clientes (euros),430,45.0,0.0,Debra Perry,0.0,0.0,400,Actual
13120,13120.0,30/06/2020,Prestaciones de servicios en España,705,0.0,20.0,Ethan Adams,0.0,20.0,700,Actual
13121,13121.0,30/06/2020,Hacienda Pública. IVA repercutido,477,0.0,4.2,Ethan Adams,0.0,0.0,400,Actual
13122,13122.0,30/06/2020,Clientes (euros),430,24.2,0.0,Ethan Adams,0.0,0.0,400,Actual
13123,13123.0,30/06/2020,Prestaciones de servicios en España,705,0.0,20.66,Cynthia Green,0.0,20.66,700,Actual
13124,13124.0,30/06/2020,Prestaciones de servicios en España,705,0.0,0.0,Cynthia Green,0.0,0.0,700,Actual
13125,13125.0,30/06/2020,Hacienda Pública. IVA repercutido,477,0.0,4.34,Cynthia Green,0.0,0.0,400,Actual
13126,13126.0,30/06/2020,Clientes (euros),430,25.0,0.0,Cynthia Green,0.0,0.0,400,Actual
13127,13127.0,30/06/2020,Clientes (euros),430,0.0,233.53,Dana Bennett,0.0,0.0,400,Actual
13128,13128.0,30/06/2020,BBVA,572,233.53,0.0,Dana Bennett,0.0,0.0,500,Actual
13129,13129.0,30/06/2020,Clientes (euros),430,0.0,320.65,Jeremy Dalton,0.0,0.0,400,Actual
13130,13130.0,30/06/2020,BBVA,572,320.65,0.0,Jeremy Dalton,0.0,0.0,500,Actual
13131,13131.0,30/06/2020,Clientes (euros),430,0.0,45.0,Debra Perry,0.0,0.0,400,Actual
13132,13132.0,30/06/2020,Servicios bancarios y similares,626,0.1400000000000005,0.0,Debra Perry,0.1400000000000005,0.0,600,Actual
13133,13133.0,30/06/2020,BBVA,572,44.86,0.0,Debra Perry,0.0,0.0,500,Actual
13134,13134.0,30/06/2020,Prestaciones de servicios en España,705,0.0,61.98,Keith Graham,0.0,61.98,700,Actual
13135,13135.0,30/06/2020,Prestaciones de servicios en España,705,0.0,0.0,Keith Graham,0.0,0.0,700,Actual
13136,13136.0,30/06/2020,Hacienda Pública. IVA repercutido,477,0.0,13.02,Keith Graham,0.0,0.0,400,Actual
13137,13137.0,30/06/2020,Prestaciones de servicios en España,705,0.0,53.72,Kevin Davis,0.0,53.72,700,Actual
13138,13138.0,30/06/2020,Acreedores por prestaciones de servicios en España (euros),410,0.0,152.64,Tricia Valencia,0.0,0.0,400,Actual
13139,13139.0,30/06/2020,Clientes (euros),430,24.2,0.0,Ethan Adams,0.0,0.0,400,Actual
13140,13140.0,30/06/2020,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,3.73,Casey Wilkins,0.0,0.0,400,Actual
13141,13141.0,30/06/2020,Servicios de profesionales independientes,623,36.55,0.0,Michael Lopez,36.55,0.0,600,Actual
13142,13142.0,30/06/2020,Hacienda Pública. IVA soportado,472,7.68,0.0,Michael Lopez,0.0,0.0,400,Actual
13143,13143.0,30/06/2020,Acreedores por prestaciones de servicios (euros),410,0.0,44.23,Michael Lopez,0.0,0.0,400,Actual
13144,13144.0,30/06/2020,Otros servicios,629,1.2,0.0,Randy Smith,1.2,0.0,600,Actual
13145,13145.0,30/06/2020,Otros servicios,629,0.12,0.0,Randy Smith,0.12,0.0,600,Actual
13146,13146.0,30/06/2020,Hacienda Pública. IVA soportado,472,0.03,0.0,Randy Smith,0.0,0.0,400,Actual
13147,13147.0,30/06/2020,Acreedores por prestaciones de servicios (euros),410,0.0,1.35,Randy Smith,0.0,0.0,400,Actual
13148,13148.0,30/06/2020,Acreedores por prestaciones de servicios (euros),410,1.35,0.0,Randy Smith,0.0,0.0,400,Actual
13149,13149.0,30/06/2020,El Parking,572,0.0,1.35,Randy Smith,0.0,0.0,500,Actual
13150,13150.0,30/06/2020,Otros servicios,629,31.91,0.0,Steve Sanchez,31.91,0.0,600,Actual
13151,13151.0,30/06/2020,Hacienda Pública. IVA soportado,472,6.7,0.0,Steve Sanchez,0.0,0.0,400,Actual
13152,13152.0,30/06/2020,Acreedores por prestaciones de servicios en España (euros),410,0.0,216.88,Michael Lewis,0.0,0.0,400,Actual
13153,13153.0,30/06/2020,Acreedores por prestaciones de servicios (euros),410,0.0,38.61,Steve Sanchez,0.0,0.0,400,Actual
13154,13154.0,30/06/2020,Cash,570,0.0,38.61,Steve Sanchez,0.0,0.0,500,Actual
13155,13155.0,30/06/2020,Servicios de profesionales independientes,623,2.6,0.0,Elizabeth Kelley,2.6,0.0,600,Actual
13156,13156.0,30/06/2020,Hacienda Pública. IVA soportado,472,0.55,0.0,Elizabeth Kelley,0.0,0.0,400,Actual
13157,13157.0,30/06/2020,Servicios de profesionales independientes,623,1088.48,0.0,Veronica Simpson,1088.48,0.0,600,Actual
13158,13158.0,30/06/2020,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,163.27,Veronica Simpson,0.0,0.0,400,Actual
13159,13159.0,30/06/2020,Hacienda Pública. IVA soportado,472,228.58,0.0,Veronica Simpson,0.0,0.0,400,Actual
13160,13160.0,30/06/2020,Servicios de profesionales independientes,623,24.84,0.0,Casey Wilkins,24.84,0.0,600,Actual
13161,13161.0,30/06/2020,Acreedores por prestaciones de servicios (euros),410,0.0,1153.79,Veronica Simpson,0.0,0.0,400,Actual
13162,13162.0,30/06/2020,Hacienda Pública. IVA soportado,472,0.0,2439.76,Cristian Santos,0.0,0.0,400,Actual
13163,13163.0,30/06/2020,Hacienda Pública. IVA repercutido,477,6010.02,0.0,Cristian Santos,0.0,0.0,400,Actual
13164,13164.0,30/06/2020,"Hacienda Pública, acreedora por IVA",475,0.0,3570.26,Daniel Wagner,0.0,0.0,400,Actual
13165,13165.0,30/06/2020,Acreedores por prestaciones de servicios (euros),410,38.61,0.0,Steve Sanchez,0.0,0.0,400,Actual
13166,13166.0,30/06/2020,Hacienda Pública. IVA soportado,472,37.64,0.0,Michael Lewis,0.0,0.0,400,Actual
13167,13167.0,30/06/2020,Acreedores por prestaciones de servicios (euros),410,0.0,3.1500000000000004,Elizabeth Kelley,0.0,0.0,400,Actual
13168,13168.0,30/06/2020,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,107.44,Stephanie Williams,0.0,0.0,400,Actual
13169,13169.0,30/06/2020,Transportes,624,179.24,0.0,Michael Lewis,179.24,0.0,600,Actual
13170,13170.0,30/06/2020,Hacienda Pública. IVA soportado,472,5.22,0.0,Casey Wilkins,0.0,0.0,400,Actual
13171,13171.0,30/06/2020,Acreedores por prestaciones de servicios (euros),410,0.0,26.33,Casey Wilkins,0.0,0.0,400,Actual
13172,13172.0,30/06/2020,Servicios de profesionales independientes,623,180.0,0.0,Jeffrey Chandler,180.0,0.0,600,Actual
13173,13173.0,30/06/2020,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,27.0,Jeffrey Chandler,0.0,0.0,400,Actual
13174,13174.0,30/06/2020,Hacienda Pública. IVA soportado,472,37.8,0.0,Jeffrey Chandler,0.0,0.0,400,Actual
13175,13175.0,30/06/2020,Acreedores por prestaciones de servicios en España (euros),410,0.0,190.8,Jeffrey Chandler,0.0,0.0,400,Actual
13176,13176.0,30/06/2020,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,2.25,Sherri Baker,0.0,0.0,400,Actual
13177,13177.0,30/06/2020,Hacienda Pública. IVA soportado,472,3.15,0.0,Sherri Baker,0.0,0.0,400,Actual
13178,13178.0,30/06/2020,Acreedores por prestaciones de servicios en España (euros),410,0.0,15.9,Sherri Baker,0.0,0.0,400,Actual
13179,13179.0,30/06/2020,Servicios de profesionales independientes,623,36.6,0.0,James Ferrell,36.6,0.0,600,Actual
13180,13180.0,30/06/2020,Servicios de profesionales independientes,623,260.40000000000003,0.0,James Ferrell,260.40000000000003,0.0,600,Actual
13181,13181.0,30/06/2020,Servicios de profesionales independientes,623,15.0,0.0,Sherri Baker,15.0,0.0,600,Actual
13182,13182.0,30/06/2020,Servicios de profesionales independientes,623,39.36,0.0,James Ferrell,39.36,0.0,600,Actual
13183,13183.0,30/06/2020,Servicios de profesionales independientes,623,108.0,0.0,James Ferrell,108.0,0.0,600,Actual
13184,13184.0,30/06/2020,"Organismos de la Seguridad Social, acreedores",476,0.0,369.18,Stephanie Williams,0.0,0.0,400,Actual
13185,13185.0,30/06/2020,BBVA,572,0.0,946.12,Stephanie Williams,0.0,0.0,500,Actual
13186,13186.0,30/06/2020,Sueldos y salarios,640,1125.01,0.0,Stephanie Williams,1125.01,0.0,600,Actual
13187,13187.0,30/06/2020,"Organismos de la Seguridad Social, acreedores",476,0.0,184.7,Kimberly Gutierrez,0.0,0.0,400,Actual
13188,13188.0,30/06/2020,BBVA,572,0.0,568.15,Kimberly Gutierrez,0.0,0.0,500,Actual
13189,13189.0,30/06/2020,Seguridad Social a cargo de la empresa,642,146.18,0.0,Kimberly Gutierrez,146.18,0.0,600,Actual
13190,13190.0,30/06/2020,Sueldos y salarios,640,606.67,0.0,Kimberly Gutierrez,606.67,0.0,600,Actual
13191,13191.0,30/06/2020,Acreedores por prestaciones de servicios en España (euros),410,0.0,471.0299999999999,James Ferrell,0.0,0.0,400,Actual
13192,13192.0,30/06/2020,Hacienda Pública. IVA soportado,472,93.32,0.0,James Ferrell,0.0,0.0,400,Actual
13193,13193.0,30/06/2020,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,66.65,James Ferrell,0.0,0.0,400,Actual
13194,13194.0,30/06/2020,Seguridad Social a cargo de la empresa,642,297.73,0.0,Stephanie Williams,297.73,0.0,600,Actual
13195,13195.0,01/07/2020,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,1200.0,Allison Hill,0.0,0.0,400,Actual
13196,13196.0,01/07/2020,Servicios de profesionales independientes,623,21.21,0.0,Dana Bennett,21.21,0.0,600,Actual
13197,13197.0,01/07/2020,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,1200.0,Noah Rhodes,0.0,0.0,400,Actual
13198,13198.0,01/07/2020,Servicios de profesionales independientes,623,8000.0,0.0,Noah Rhodes,8000.0,0.0,600,Actual
13199,13199.0,01/07/2020,Acreedores por prestaciones de servicios en España (euros),410,0.0,6800.0,Allison Hill,0.0,0.0,400,Actual
13200,13200.0,01/07/2020,Acreedores por prestaciones de servicios (euros),410,0.0,6800.0,Noah Rhodes,0.0,0.0,400,Actual
13201,13201.0,01/07/2020,Servicios bancarios y similares,626,0.0799999999999983,0.0,Cynthia Green,0.0799999999999983,0.0,600,Actual
13202,13202.0,01/07/2020,BBVA,572,74.29,0.0,Keith Graham,0.0,0.0,500,Actual
13203,13203.0,01/07/2020,Servicios bancarios y similares,626,0.7099999999999937,0.0,Keith Graham,0.7099999999999937,0.0,600,Actual
13204,13204.0,01/07/2020,Clientes (euros),430,0.0,75.0,Keith Graham,0.0,0.0,400,Actual
13205,13205.0,01/07/2020,BBVA,572,24.92,0.0,Cynthia Green,0.0,0.0,500,Actual
13206,13206.0,01/07/2020,Servicios de profesionales independientes,623,67.02,0.0,Dana Bennett,67.02,0.0,600,Actual
13207,13207.0,01/07/2020,Clientes (euros),430,0.0,25.0,Cynthia Green,0.0,0.0,400,Actual
13208,13208.0,01/07/2020,Servicios de profesionales independientes,623,8000.0,0.0,Allison Hill,8000.0,0.0,600,Actual
13209,13209.0,01/07/2020,Servicios de profesionales independientes,623,0.0,0.0,Dana Bennett,0.0,0.0,600,Actual
13210,13210.0,01/07/2020,Hacienda Pública. IVA soportado,472,2.18,0.0,Dennis Huffman,0.0,0.0,400,Actual
13211,13211.0,01/07/2020,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,13.23,Dana Bennett,0.0,0.0,400,Actual
13212,13212.0,01/07/2020,Acreedores por prestaciones de servicios (euros),410,0.0,6.75,William Miller,0.0,0.0,400,Actual
13213,13213.0,01/07/2020,Hacienda Pública. IVA soportado,472,1.17,0.0,William Miller,0.0,0.0,400,Actual
13214,13214.0,01/07/2020,Servicios de profesionales independientes,623,0.0,0.0,Dana Bennett,0.0,0.0,600,Actual
13215,13215.0,01/07/2020,Acreedores por prestaciones de servicios (euros),410,0.0,10.36,Dennis Huffman,0.0,0.0,400,Actual
13216,13216.0,01/07/2020,Hacienda Pública. IVA repercutido,477,0.0,2.18,Dennis Huffman,0.0,0.0,400,Actual
13217,13217.0,01/07/2020,Servicios de profesionales independientes,623,10.36,0.0,Dennis Huffman,10.36,0.0,600,Actual
13218,13218.0,01/07/2020,Otros servicios,629,5.58,0.0,William Miller,5.58,0.0,600,Actual
13219,13219.0,01/07/2020,Hacienda Pública. IVA soportado,472,30.83,0.0,Robert Haynes,0.0,0.0,400,Actual
13220,13220.0,01/07/2020,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,10.28,Robert Haynes,0.0,0.0,400,Actual
13221,13221.0,01/07/2020,Servicios de profesionales independientes,623,146.8,0.0,Robert Haynes,146.8,0.0,600,Actual
13222,13222.0,01/07/2020,Acreedores por prestaciones de servicios (euros),410,0.0,93.53,Dana Bennett,0.0,0.0,400,Actual
13223,13223.0,01/07/2020,Hacienda Pública. IVA soportado,472,18.53,0.0,Dana Bennett,0.0,0.0,400,Actual
13224,13224.0,01/07/2020,Acreedores por prestaciones de servicios (euros),410,0.0,167.35000000000002,Robert Haynes,0.0,0.0,400,Actual
13225,13225.0,02/07/2020,Servicios bancarios y similares,626,5.0,0.0,Sierra Johnson,5.0,0.0,600,Actual
13226,13226.0,02/07/2020,BBVA,572,614.34,0.0,Gabrielle Davis,0.0,0.0,500,Actual
13227,13227.0,02/07/2020,Clientes (euros),430,0.0,471.9,Crystal Robinson,0.0,0.0,400,Actual
13228,13228.0,02/07/2020,BBVA,572,471.9,0.0,Crystal Robinson,0.0,0.0,500,Actual
13229,13229.0,02/07/2020,Clientes (euros),430,0.0,65.0,Kevin Davis,0.0,0.0,400,Actual
13230,13230.0,02/07/2020,Servicios bancarios y similares,626,0.2000000000000028,0.0,Kevin Davis,0.2000000000000028,0.0,600,Actual
13231,13231.0,02/07/2020,BBVA,572,64.8,0.0,Kevin Davis,0.0,0.0,500,Actual
13232,13232.0,02/07/2020,Hacienda Pública. IVA soportado,472,1.05,0.0,Sierra Johnson,0.0,0.0,400,Actual
13233,13233.0,02/07/2020,Clientes (euros),430,0.0,614.34,Gabrielle Davis,0.0,0.0,400,Actual
13234,13234.0,02/07/2020,Acreedores por prestaciones de servicios (euros),410,6.05,0.0,Sierra Johnson,0.0,0.0,400,Actual
13235,13235.0,02/07/2020,Acreedores por prestaciones de servicios en España (euros),410,0.0,131.07,William Evans,0.0,0.0,400,Actual
13236,13236.0,02/07/2020,Hacienda Pública. IVA soportado,472,25.97,0.0,William Evans,0.0,0.0,400,Actual
13237,13237.0,02/07/2020,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,18.55,William Evans,0.0,0.0,400,Actual
13238,13238.0,02/07/2020,Acreedores por prestaciones de servicios (euros),410,0.0,6.05,Sierra Johnson,0.0,0.0,400,Actual
13239,13239.0,02/07/2020,Servicios de profesionales independientes,623,54.5,0.0,William Evans,54.5,0.0,600,Actual
13240,13240.0,02/07/2020,BBVA,572,0.0,6.05,Sierra Johnson,0.0,0.0,500,Actual
13241,13241.0,02/07/2020,Servicios de profesionales independientes,623,69.15,0.0,William Evans,69.15,0.0,600,Actual
13242,13242.0,03/07/2020,Acreedores por prestaciones de servicios (euros),410,0.0,0.05,Emily Nelson,0.0,0.0,400,Actual
13243,13243.0,03/07/2020,Hacienda Pública. IVA soportado,472,0.01,0.0,Emily Nelson,0.0,0.0,400,Actual
13244,13244.0,03/07/2020,Arrendamientos y cánones,621,0.04,0.0,Emily Nelson,0.04,0.0,600,Actual
13245,13245.0,03/07/2020,BBVA,572,0.0,3.15,Elizabeth Kelley,0.0,0.0,500,Actual
13246,13246.0,03/07/2020,Acreedores por prestaciones de servicios (euros),410,3.15,0.0,Elizabeth Kelley,0.0,0.0,400,Actual
13247,13247.0,06/07/2020,BBVA,572,0.0,216.88,Michael Lewis,0.0,0.0,500,Actual
13248,13248.0,06/07/2020,Acreedores por prestaciones de servicios en España (euros),410,216.88,0.0,Michael Lewis,0.0,0.0,400,Actual
13249,13249.0,06/07/2020,BBVA,572,218.89,0.0,Connie Lawrence,0.0,0.0,500,Actual
13250,13250.0,06/07/2020,Clientes (euros),430,0.0,218.89,Connie Lawrence,0.0,0.0,400,Actual
13251,13251.0,07/07/2020,BBVA,572,0.0,24.79,Tommy Walter,0.0,0.0,500,Actual
13252,13252.0,07/07/2020,Tarjeta prepago BBVA,572,24.79,0.0,Tommy Walter,0.0,0.0,500,Actual
13253,13253.0,07/07/2020,Acreedores por prestaciones de servicios (euros),410,44.23,0.0,Michael Lopez,0.0,0.0,400,Actual
13254,13254.0,07/07/2020,BBVA,572,0.0,44.23,Michael Lopez,0.0,0.0,500,Actual
13255,13255.0,07/07/2020,Proveedores intracomunitarios (euros),400,0.0,24.78,Dale Chan,0.0,0.0,400,Actual
13256,13256.0,07/07/2020,Proveedores intracomunitarios (euros),400,24.78,0.0,Dale Chan,0.0,0.0,400,Actual
13257,13257.0,07/07/2020,Tarjeta prepago BBVA,572,0.0,24.78,Dale Chan,0.0,0.0,500,Actual
13258,13258.0,07/07/2020,Arrendamientos y cánones,621,24.78,0.0,Dale Chan,24.78,0.0,600,Actual
13259,13259.0,08/07/2020,Acreedores por prestaciones de servicios en España (euros),410,152.64,0.0,Tricia Valencia,0.0,0.0,400,Actual
13260,13260.0,08/07/2020,Hacienda Pública. IVA repercutido,477,0.0,17.35,Whitney Peters,0.0,0.0,400,Actual
13261,13261.0,08/07/2020,Clientes (euros),430,99.97,0.0,Whitney Peters,0.0,0.0,400,Actual
13262,13262.0,08/07/2020,Acreedores por prestaciones de servicios (euros),410,14.22,0.0,Valerie Taylor,0.0,0.0,400,Actual
13263,13263.0,08/07/2020,Prestaciones de servicios en España,705,0.0,82.62,Whitney Peters,0.0,82.62,700,Actual
13264,13264.0,08/07/2020,BBVA,572,0.0,14.22,Valerie Taylor,0.0,0.0,500,Actual
13265,13265.0,08/07/2020,Acreedores por prestaciones de servicios en España (euros),410,15.9,0.0,Sherri Baker,0.0,0.0,400,Actual
13266,13266.0,08/07/2020,BBVA,572,0.0,15.9,Sherri Baker,0.0,0.0,500,Actual
13267,13267.0,08/07/2020,BBVA,572,0.0,152.64,Tricia Valencia,0.0,0.0,500,Actual
13268,13268.0,08/07/2020,Acreedores por prestaciones de servicios en España (euros),410,471.03,0.0,James Ferrell,0.0,0.0,400,Actual
13269,13269.0,08/07/2020,BBVA,572,0.0,190.8,Jeffrey Chandler,0.0,0.0,500,Actual
13270,13270.0,08/07/2020,Acreedores por prestaciones de servicios en España (euros),410,190.8,0.0,Jeffrey Chandler,0.0,0.0,400,Actual
13271,13271.0,08/07/2020,BBVA,572,0.0,93.53,Dana Bennett,0.0,0.0,500,Actual
13272,13272.0,08/07/2020,BBVA,572,0.0,471.03,James Ferrell,0.0,0.0,500,Actual
13273,13273.0,08/07/2020,Acreedores por prestaciones de servicios (euros),410,93.53,0.0,Dana Bennett,0.0,0.0,400,Actual
13274,13274.0,08/07/2020,Acreedores por prestaciones de servicios en España (euros),410,203.52,0.0,William Evans,0.0,0.0,400,Actual
13275,13275.0,08/07/2020,BBVA,572,0.0,26.33,Casey Wilkins,0.0,0.0,500,Actual
13276,13276.0,08/07/2020,Acreedores por prestaciones de servicios (euros),410,26.33,0.0,Casey Wilkins,0.0,0.0,400,Actual
13277,13277.0,08/07/2020,BBVA,572,0.0,203.52,William Evans,0.0,0.0,500,Actual
13278,13278.0,09/07/2020,BBVA,572,541.95,0.0,Dr. Andrea Marshall,0.0,0.0,500,Actual
13279,13279.0,09/07/2020,Clientes (euros),430,0.0,541.95,Dr. Andrea Marshall,0.0,0.0,400,Actual
13280,13280.0,10/07/2020,Tarjeta prepago BBVA,572,18.98,0.0,Rebecca Valencia,0.0,0.0,500,Actual
13281,13281.0,10/07/2020,Acreedores por prestaciones de servicios (euros),410,0.0,18.98,Rebecca Valencia,0.0,0.0,400,Actual
13282,13282.0,10/07/2020,Clientes (euros),430,774.4,0.0,Ethan Adams,0.0,0.0,400,Actual
13283,13283.0,10/07/2020,Hacienda Pública. IVA repercutido,477,0.0,134.4,Ethan Adams,0.0,0.0,400,Actual
13284,13284.0,10/07/2020,Prestaciones de servicios en España,705,0.0,640.0,Ethan Adams,0.0,640.0,700,Actual
13285,13285.0,12/07/2020,Hacienda Pública. IVA repercutido,477,0.0,141.33,Fred Smith,0.0,0.0,400,Actual
13286,13286.0,12/07/2020,Prestaciones de servicios en España,705,0.0,673.0,Fred Smith,0.0,673.0,700,Actual
13287,13287.0,12/07/2020,Clientes (euros),430,814.33,0.0,Fred Smith,0.0,0.0,400,Actual
13288,13288.0,12/07/2020,Hacienda Pública. IVA repercutido,477,0.0,4.2,Ethan Adams,0.0,0.0,400,Actual
13289,13289.0,12/07/2020,Prestaciones de servicios en España,705,0.0,20.0,Ethan Adams,0.0,20.0,700,Actual
13290,13290.0,12/07/2020,Clientes (euros),430,24.2,0.0,Ethan Adams,0.0,0.0,400,Actual
13291,13291.0,13/07/2020,Acreedores por prestaciones de servicios (euros),410,0.0,33.78,Lisa Barnes,0.0,0.0,400,Actual
13292,13292.0,13/07/2020,Transportes,624,33.78,0.0,Lisa Barnes,33.78,0.0,600,Actual
13293,13293.0,13/07/2020,Clientes (euros),430,177.94,0.0,Brittney Martin,0.0,0.0,400,Actual
13294,13294.0,13/07/2020,Hacienda Pública. IVA repercutido,477,0.0,30.88,Brittney Martin,0.0,0.0,400,Actual
13295,13295.0,13/07/2020,Prestaciones de servicios en España,705,0.0,147.06,Brittney Martin,0.0,147.06,700,Actual
13296,13296.0,13/07/2020,Clientes (euros),430,25.0,0.0,Jason Herrera,0.0,0.0,400,Actual
13297,13297.0,13/07/2020,Hacienda Pública. IVA repercutido,477,0.0,4.34,Jason Herrera,0.0,0.0,400,Actual
13298,13298.0,13/07/2020,Prestaciones de servicios en España,705,0.0,0.0,Jason Herrera,0.0,0.0,700,Actual
13299,13299.0,13/07/2020,Prestaciones de servicios en España,705,0.0,20.66,Jason Herrera,0.0,20.66,700,Actual
13300,13300.0,14/07/2020,Prestaciones de servicios en España,705,0.0,41.32,Colleen Wright,0.0,41.32,700,Actual
13301,13301.0,14/07/2020,Prestaciones de servicios en España,705,0.0,24.79,Bryan Moore,0.0,24.79,700,Actual
13302,13302.0,14/07/2020,BBVA,572,284.14,0.0,Samantha Terry,0.0,0.0,500,Actual
13303,13303.0,14/07/2020,Servicios bancarios y similares,626,0.8600000000000136,0.0,Samantha Terry,0.8600000000000136,0.0,600,Actual
13304,13304.0,14/07/2020,Clientes (euros),430,0.0,285.0,Samantha Terry,0.0,0.0,400,Actual
13305,13305.0,14/07/2020,Clientes (euros),430,285.0,0.0,Samantha Terry,0.0,0.0,400,Actual
13306,13306.0,14/07/2020,Clientes (euros),430,50.0,0.0,Colleen Wright,0.0,0.0,400,Actual
13307,13307.0,14/07/2020,Prestaciones de servicios en España,705,0.0,0.0,Samantha Terry,0.0,0.0,700,Actual
13308,13308.0,14/07/2020,Prestaciones de servicios en España,705,0.0,235.54,Samantha Terry,0.0,235.54,700,Actual
13309,13309.0,14/07/2020,BBVA,572,50.0,0.0,Colleen Wright,0.0,0.0,500,Actual
13310,13310.0,14/07/2020,Clientes (euros),430,0.0,50.0,Colleen Wright,0.0,0.0,400,Actual
13311,13311.0,14/07/2020,Prestaciones de servicios en España,705,0.0,0.0,Bryan Moore,0.0,0.0,700,Actual
13312,13312.0,14/07/2020,Hacienda Pública. IVA repercutido,477,0.0,49.46,Samantha Terry,0.0,0.0,400,Actual
13313,13313.0,14/07/2020,Hacienda Pública. IVA repercutido,477,0.0,8.68,Colleen Wright,0.0,0.0,400,Actual
13314,13314.0,14/07/2020,Hacienda Pública. IVA repercutido,477,0.0,5.21,Bryan Moore,0.0,0.0,400,Actual
13315,13315.0,14/07/2020,Prestaciones de servicios en España,705,0.0,66.12,Christine Parker,0.0,66.12,700,Actual
13316,13316.0,14/07/2020,Clientes (euros),430,30.0,0.0,Bryan Moore,0.0,0.0,400,Actual
13317,13317.0,14/07/2020,BBVA,572,0.0,1153.79,Veronica Simpson,0.0,0.0,500,Actual
13318,13318.0,14/07/2020,Tarjeta prepago BBVA,572,0.0,18.99,Tommy Walter,0.0,0.0,500,Actual
13319,13319.0,14/07/2020,BBVA,572,18.99,0.0,Tommy Walter,0.0,0.0,500,Actual
13320,13320.0,14/07/2020,BBVA,572,24.93,0.0,Jason Herrera,0.0,0.0,500,Actual
13321,13321.0,14/07/2020,Servicios bancarios y similares,626,0.0700000000000002,0.0,Jason Herrera,0.0700000000000002,0.0,600,Actual
13322,13322.0,14/07/2020,Acreedores por prestaciones de servicios (euros),410,1153.79,0.0,Veronica Simpson,0.0,0.0,400,Actual
13323,13323.0,14/07/2020,BBVA,572,79.76,0.0,Christine Parker,0.0,0.0,500,Actual
13324,13324.0,14/07/2020,Servicios bancarios y similares,626,0.2399999999999948,0.0,Christine Parker,0.2399999999999948,0.0,600,Actual
13325,13325.0,14/07/2020,Clientes (euros),430,0.0,80.0,Christine Parker,0.0,0.0,400,Actual
